user_id,title_id,watch_time_minutes,rating,watch_date
9589,1669,108.6,,2024-12-07
5938,664,60.9,,2024-11-19
8532,1302,53.3,3.0,2024-12-24
1420,221,44.4,4.0,2024-12-22
2362,1349,102.0,,2024-11-08
7070,1570,127.0,,2024-12-26
2971,1084,56.6,,2024-11-20
4248,533,128.8,,2024-12-18
7796,1458,99.6,4.0,2024-12-09
632,1315,131.8,,2024-07-28
7827,1854,36.8,,2024-10-22
411,1804,17.8,4.0,2024-11-02
1106,1434,81.5,,2024-12-21
7293,985,62.7,,2024-12-15
1604,311,97.2,4.0,2024-08-24
5913,1572,60.7,,2024-11-06
9756,1729,106.8,2.0,2024-12-29
2132,407,105.7,,2024-12-19
1086,298,82.4,3.0,2024-12-10
5182,297,165.8,,2024-12-23
3971,451,75.2,2.0,2024-09-22
9323,1456,104.4,2.0,2024-12-28
1086,989,56.5,4.0,2024-10-17
7389,255,130.4,,2024-12-12
9331,380,42.0,,2024-11-14
7164,1479,111.5,,2024-09-30
4666,1867,118.3,,2024-12-02
121,756,25.4,,2024-10-24
3680,1524,141.9,3.0,2024-12-14
4786,519,142.5,,2024-11-16
8885,1310,96.5,3.0,2024-12-28
2119,1883,83.2,,2024-11-11
6641,11,108.5,,2024-12-16
7597,149,24.4,,2024-11-15
9099,755,73.2,,2024-12-26
4678,254,93.7,3.0,2024-12-26
8752,560,133.1,,2024-12-21
9502,1813,75.5,,2024-12-24
1515,418,37.4,,2024-11-16
4589,1158,124.7,,2024-11-11
427,1625,83.5,,2024-11-07
8585,939,90.8,,2024-12-26
376,379,70.8,2.0,2024-12-27
9863,1567,69.4,,2024-12-09
3770,657,109.4,4.0,2024-06-15
361,1974,76.2,3.0,2024-01-13
7386,1058,69.6,,2024-12-03
9111,1119,101.5,,2024-12-28
481,578,51.4,3.0,2024-12-23
5141,931,12.2,1.0,2024-12-29
1683,730,138.2,,2024-10-17
3037,842,18.0,,2024-10-24
1492,412,86.5,,2024-12-11
4325,1238,61.1,3.0,2024-12-11
2292,1535,51.3,,2024-12-08
8257,1310,82.6,,2024-05-06
852,205,65.6,3.0,2024-12-25
8351,770,82.0,3.0,2024-09-18
4570,926,98.5,5.0,2024-12-27
2726,1317,68.0,5.0,2024-08-09
6951,1628,129.6,,2024-11-29
1621,261,127.4,,2024-11-28
7790,1,119.9,,2024-12-26
8464,1792,99.3,,2024-11-19
6446,1977,37.3,4.0,2023-11-09
7273,741,86.6,,2024-11-08
7666,1691,95.1,,2024-12-14
3989,1042,88.4,,2024-09-01
2533,1814,59.9,2.0,2024-12-16
7669,436,86.5,,2024-10-28
7451,533,26.3,,2024-12-15
331,1124,64.4,,2024-12-03
6040,375,158.6,,2024-12-17
7790,671,82.6,4.0,2024-12-21
605,816,92.4,,2024-10-22
9924,1321,148.2,1.0,2024-10-24
7613,1560,71.7,5.0,2024-12-09
80,1196,104.9,4.0,2024-12-27
7633,513,32.7,,2024-11-15
7240,627,78.8,4.0,2024-12-07
2940,1332,93.4,,2024-12-23
106,236,68.4,,2024-12-11
4469,756,71.0,,2024-12-06
3529,1063,49.3,4.0,2024-12-13
9747,790,29.7,,2024-12-13
6641,561,45.3,,2024-12-20
1795,291,135.6,,2024-12-25
2072,523,69.4,,2024-12-30
9918,425,131.8,5.0,2024-12-23
1606,162,124.5,,2024-12-11
8178,427,147.2,4.0,2024-11-20
7449,1116,69.9,,2024-11-22
9617,657,130.5,2.0,2024-09-11
1501,386,93.2,,2024-10-27
6424,1271,72.7,,2024-10-11
90,1252,42.1,,2024-12-01
7147,95,82.7,3.0,2024-12-18
2895,1120,29.6,,2024-12-03
3194,1512,76.4,4.0,2024-11-24
2265,950,5.0,,2024-12-21
6693,121,73.1,,2024-12-31
8569,568,25.7,,2024-12-06
7410,218,93.0,,2024-12-02
7306,1633,78.3,,2024-12-21
6127,530,60.1,,2024-12-03
96,143,82.0,,2024-12-22
5507,9,25.4,,2024-06-09
531,1426,33.0,3.0,2024-12-31
5891,145,180.0,5.0,2024-12-25
7350,834,31.9,4.0,2024-12-21
7453,1113,105.9,,2024-10-02
5813,78,64.5,,2024-11-15
5708,1278,108.2,4.0,2024-12-11
143,933,120.1,,2024-11-12
8157,580,140.4,,2024-12-12
2505,984,77.9,4.0,2024-12-28
9988,1100,132.6,1.0,2024-12-30
5260,799,79.9,,2024-10-30
3075,1212,26.8,,2024-10-31
8711,519,5.0,,2024-12-20
4449,748,179.7,,2024-12-08
3387,107,178.3,,2023-07-10
9287,936,129.2,,2024-11-21
8347,1903,65.8,2.0,2024-12-26
1745,1637,64.2,,2024-12-23
4382,583,136.9,,2024-12-10
9196,65,100.0,,2024-12-22
6661,1387,83.4,,2024-08-06
2099,1924,91.6,,2024-08-14
5144,318,129.3,3.0,2024-12-30
9872,1533,61.3,,2024-10-26
7908,1753,44.2,,2024-10-21
4871,1,106.0,2.0,2024-12-30
8821,233,50.8,,2024-11-20
5714,1898,134.5,5.0,2024-05-20
7445,1971,16.8,,2024-10-17
561,1690,108.4,,2024-12-14
5167,1543,68.6,,2024-08-31
5876,847,75.7,3.0,2024-11-04
3788,502,128.2,,2024-12-06
1884,1804,130.2,4.0,2024-12-26
1420,1014,66.5,,2024-09-27
427,1161,75.4,4.0,2024-11-02
8800,799,48.8,,2024-12-15
2945,672,53.0,2.0,2024-11-21
7728,420,10.1,,2024-12-14
7050,600,46.0,,2024-11-08
6746,186,143.1,,2024-11-27
6532,426,55.9,3.0,2024-11-20
224,1202,41.4,1.0,2024-10-22
5172,989,98.3,,2024-12-30
2603,181,129.5,4.0,2024-12-23
6744,1658,103.7,,2024-12-12
1128,646,83.3,,2024-11-10
1342,990,51.8,,2024-12-17
8581,495,69.9,,2024-11-27
1442,49,111.3,,2024-11-24
8464,1040,66.1,,2024-04-16
9453,1304,123.0,,2024-12-26
1603,34,90.3,4.0,2024-12-30
2902,1109,69.3,,2024-01-31
7034,164,180.0,,2024-12-08
4514,674,69.4,5.0,2024-12-24
7762,1490,56.0,,2024-12-03
2593,1499,74.4,,2024-09-23
1130,727,78.3,,2024-09-08
2692,270,124.0,,2024-11-17
5951,592,75.1,2.0,2024-10-29
8418,1852,68.5,5.0,2024-12-19
7305,467,59.9,,2024-11-21
1812,1479,111.0,3.0,2024-12-29
1885,1859,95.0,3.0,2024-09-23
3948,1840,78.6,,2024-11-24
3096,1236,32.9,5.0,2024-12-19
4567,262,76.9,,2024-11-29
3351,1016,33.5,2.0,2024-11-15
7186,725,31.1,,2023-10-23
4824,1785,88.5,,2024-11-24
9356,1817,116.9,,2024-11-18
7862,723,109.7,,2024-12-10
8050,766,48.0,5.0,2024-11-09
5605,439,78.5,,2024-12-27
1816,1618,94.2,,2024-12-28
5176,1812,111.4,,2024-12-06
8707,959,66.1,,2024-12-11
5455,1474,50.1,4.0,2024-12-29
8842,954,83.1,3.0,2024-12-25
2506,13,40.8,,2024-10-23
9963,1404,135.4,1.0,2024-11-28
138,1264,127.4,,2024-10-13
3082,1104,60.8,,2024-11-20
1695,801,47.3,3.0,2024-12-01
8362,175,68.4,4.0,2024-12-17
3395,384,97.5,,2024-12-15
386,1824,123.2,,2024-12-08
6546,120,65.8,,2024-10-14
2770,113,52.3,,2023-11-23
1430,1071,38.2,,2024-12-30
9963,1619,138.3,3.0,2024-10-27
5297,1680,30.9,,2024-12-17
6924,1820,71.5,1.0,2024-11-11
3415,575,107.0,,2024-11-14
9298,1837,55.4,1.0,2024-02-07
1094,1035,78.5,,2024-11-09
1365,822,61.7,4.0,2024-11-22
9157,62,126.4,5.0,2024-09-07
1501,134,78.7,5.0,2024-11-13
3344,1589,69.1,,2024-11-29
7916,80,109.7,4.0,2024-12-01
367,1084,97.7,,2024-12-29
6989,1307,109.3,,2024-12-30
4570,278,114.0,,2024-12-31
9027,1616,77.4,,2024-12-10
6916,926,60.2,,2024-12-13
4179,1023,35.8,,2024-12-28
3477,1103,122.0,,2024-12-13
788,1213,119.2,2.0,2024-12-31
3026,1250,74.1,,2024-12-16
4605,1727,34.8,,2024-11-22
4717,1620,122.4,3.0,2024-12-04
6755,320,39.4,,2024-12-21
3520,224,98.4,,2024-11-24
5410,603,100.9,,2024-11-24
3549,288,119.7,,2024-10-09
6339,1722,55.7,,2024-12-24
2762,590,35.1,4.0,2024-12-14
5552,1637,48.0,,2024-10-21
8958,364,61.3,,2024-12-21
8392,1000,89.9,1.0,2024-12-27
8203,691,94.5,,2024-11-18
1846,1254,35.8,3.0,2024-12-21
573,1809,109.5,,2024-12-05
3904,123,152.5,,2024-11-24
9114,302,180.0,,2024-12-12
6116,1487,125.1,,2024-12-23
2214,1290,64.0,,2024-11-01
9551,978,123.2,,2024-09-20
7150,1497,53.6,1.0,2024-12-30
9497,104,56.9,,2024-11-19
2404,795,158.2,,2024-11-22
9199,451,10.9,,2024-12-26
5925,1484,167.6,,2024-12-18
6630,1333,37.2,,2024-10-28
6049,346,117.9,,2024-11-12
5201,297,179.2,3.0,2024-10-12
5740,299,100.3,,2024-12-28
7889,152,88.7,,2024-12-20
779,735,119.0,5.0,2024-12-25
7849,1474,33.7,5.0,2024-12-31
7647,451,156.4,,2024-10-31
2339,1774,109.0,,2024-12-15
159,1919,70.1,4.0,2024-12-17
3609,1416,89.8,3.0,2024-11-19
2656,109,91.3,1.0,2024-10-02
2806,1645,121.8,,2024-12-09
9584,394,82.7,,2024-12-07
4011,1406,77.3,,2024-12-22
6321,1621,51.2,,2024-12-30
7434,1063,53.9,,2024-11-29
5625,528,127.3,2.0,2024-11-25
8271,405,69.1,,2024-09-22
1160,446,83.0,1.0,2024-12-10
7143,1202,79.2,,2024-12-07
926,1788,123.3,,2024-12-31
374,1503,89.0,4.0,2024-11-30
6294,1073,165.8,,2024-12-29
1803,1992,139.2,,2024-12-22
7261,1987,38.7,,2024-10-23
7042,1356,138.7,4.0,2024-12-27
4664,799,76.1,,2024-12-21
3565,1518,85.7,,2024-11-16
413,264,137.4,,2024-04-07
4236,1410,73.5,5.0,2024-12-25
4573,1769,126.2,3.0,2024-12-23
372,1220,74.4,,2024-10-24
2760,1683,45.5,,2024-12-31
6817,278,91.1,,2024-09-04
2388,36,82.7,,2024-12-18
9501,813,69.7,5.0,2024-10-26
1608,1878,125.0,5.0,2024-12-30
4396,1716,54.6,,2024-10-15
3875,1278,114.2,,2024-12-31
5825,844,16.0,,2024-12-23
2948,550,17.8,,2024-11-30
8901,1543,114.9,4.0,2024-10-10
146,1603,91.0,3.0,2024-12-31
5665,745,64.5,,2024-12-12
7008,27,105.6,2.0,2024-12-27
9819,133,180.0,4.0,2024-12-16
9108,1156,22.2,,2024-12-23
6710,639,53.6,,2024-12-13
1522,1685,86.5,,2024-09-04
5959,1455,102.4,,2024-11-04
8401,1638,180.0,,2024-12-31
8414,225,130.5,1.0,2024-12-25
3055,1928,134.4,,2024-12-24
9278,966,102.6,,2024-12-07
7828,77,115.0,4.0,2024-03-06
4193,1887,115.6,,2024-11-15
8666,1062,100.1,,2024-12-26
4124,1630,64.6,5.0,2023-07-07
5115,1490,69.5,,2024-12-09
4788,926,59.1,,2024-07-04
8135,713,30.7,3.0,2024-11-29
9342,1626,120.8,,2024-12-13
9240,459,93.2,2.0,2024-12-26
7028,459,142.2,3.0,2024-12-21
5882,495,61.1,,2024-12-08
4516,19,92.2,,2024-11-23
5840,1440,67.3,3.0,2024-11-23
7274,1158,113.8,,2024-12-06
9185,1608,94.9,,2024-11-21
3026,792,47.4,4.0,2024-11-11
7992,1466,58.1,,2024-05-30
558,563,111.3,,2024-11-25
2107,1016,29.2,,2024-12-05
3598,1524,54.3,5.0,2024-09-08
8805,500,119.2,,2024-11-05
6627,1883,58.7,,2024-06-05
6371,965,101.4,,2024-11-07
7828,200,112.2,3.0,2023-12-04
4800,327,62.1,,2024-10-20
9871,1239,80.5,,2024-11-14
3327,1313,36.3,,2024-12-19
1032,1034,91.9,3.0,2024-12-28
4338,347,24.5,,2024-12-24
8103,202,137.5,2.0,2024-11-13
9624,1937,29.0,,2024-12-11
4547,618,79.2,5.0,2024-09-13
4386,1987,103.0,,2024-12-01
1473,930,46.6,3.0,2024-12-12
4193,1977,90.2,2.0,2024-09-25
1605,1489,101.1,,2024-10-25
9139,1625,89.9,,2024-12-29
9162,1782,47.0,,2024-12-30
9441,86,86.7,,2024-12-07
3313,428,72.8,,2024-12-27
3586,65,96.6,3.0,2024-12-29
3964,1384,56.1,,2024-11-28
2798,1188,180.0,,2024-12-16
5894,1840,39.6,,2024-04-15
7671,694,119.3,,2024-12-20
8727,385,119.1,,2024-12-26
9983,34,178.0,,2024-12-29
4156,950,94.4,1.0,2024-12-07
5492,1506,24.2,,2024-12-25
762,685,125.9,4.0,2024-12-23
6609,1423,113.5,5.0,2024-12-29
7642,1433,97.0,,2024-12-18
5279,1918,127.5,3.0,2024-12-23
1169,843,68.0,,2024-12-01
4672,343,84.3,5.0,2024-11-29
9740,904,72.6,,2024-09-24
690,418,105.2,3.0,2024-05-29
3828,1496,56.9,,2024-12-30
8994,85,121.8,,2024-09-12
4589,1658,72.9,,2024-12-22
7128,278,76.7,,2024-12-26
4970,1154,104.9,,2024-12-08
5213,1753,141.6,,2024-04-05
5988,74,116.3,3.0,2024-12-07
6830,1261,78.0,,2024-10-03
8276,1638,76.3,,2024-12-26
6632,112,175.6,,2024-11-15
5467,1207,168.4,,2024-12-31
1122,1912,147.1,,2024-12-01
4458,1338,92.1,,2024-12-21
2283,1280,70.5,,2024-12-16
1459,1537,107.1,,2024-11-05
5280,855,48.6,,2024-12-14
6370,466,42.3,,2024-04-26
6348,805,44.1,,2024-12-24
4384,1685,50.6,5.0,2024-09-23
1693,186,116.4,3.0,2024-12-25
7556,1822,73.1,,2024-12-19
5559,1316,61.0,,2024-11-12
6228,1265,84.3,,2024-12-23
3718,1793,108.0,,2024-11-22
7123,186,92.6,,2024-08-31
8189,1302,7.0,,2024-12-04
2567,600,46.2,,2024-12-18
1183,1495,75.3,4.0,2024-12-06
7356,1457,87.7,1.0,2024-11-19
1613,896,79.0,,2024-12-28
1294,689,86.2,,2024-06-23
8928,819,61.6,,2024-09-26
6172,940,133.9,,2024-10-18
3201,1896,41.1,5.0,2024-10-07
3364,517,81.8,,2024-12-15
3380,1047,64.4,4.0,2024-12-15
2168,1631,84.6,3.0,2024-12-19
2733,1118,84.0,,2024-12-29
485,1534,31.8,,2024-11-30
4511,200,30.0,,2024-12-27
9936,877,49.4,1.0,2024-12-30
1463,1494,126.3,,2024-10-23
9184,293,140.1,,2024-12-20
3895,104,164.1,4.0,2024-12-28
6997,232,49.8,,2024-10-19
453,1098,114.3,,2024-12-22
6624,715,69.2,,2024-12-02
500,1946,124.4,,2024-12-17
9349,1439,82.3,2.0,2024-12-19
9810,1545,94.7,2.0,2024-12-02
8279,1827,88.5,,2024-12-25
7373,1043,64.2,3.0,2024-11-15
8393,750,91.6,2.0,2024-12-28
7476,995,123.1,4.0,2024-12-09
3467,1316,136.7,,2024-09-01
6100,1063,85.2,,2022-02-06
1809,198,91.5,,2024-12-15
5200,266,162.2,,2024-11-14
7181,410,100.3,1.0,2024-12-25
3494,1419,48.6,,2024-11-17
8651,552,20.0,,2024-12-23
7100,878,68.2,4.0,2024-12-02
6087,812,141.4,,2024-12-19
8107,1980,48.3,,2024-11-24
3340,773,128.5,,2024-12-07
6359,946,109.8,,2024-12-14
2378,523,131.1,2.0,2024-12-16
1079,970,94.6,,2024-12-08
1206,1355,80.9,2.0,2024-12-01
7322,531,52.9,,2024-11-02
8774,1817,96.9,1.0,2024-09-14
2306,1128,10.9,2.0,2024-12-23
5847,1504,62.3,,2024-12-31
5927,991,40.6,,2024-12-25
103,1889,174.7,4.0,2024-12-15
794,1249,61.9,,2024-12-16
9522,1213,108.8,,2024-12-09
6687,99,121.7,4.0,2024-11-08
3435,382,88.4,,2024-12-20
3459,704,82.4,,2024-12-22
5631,1524,77.1,,2024-12-01
2783,103,90.7,,2024-11-20
9561,1809,81.7,3.0,2024-11-15
6321,732,51.7,,2024-10-29
2028,311,94.8,,2024-11-17
6974,20,85.4,,2024-10-11
8535,1534,107.6,,2024-12-10
8279,928,103.4,,2024-11-18
4668,699,127.0,3.0,2024-12-26
2345,832,89.6,3.0,2023-05-30
4536,1810,66.6,3.0,2024-11-16
4515,118,59.5,1.0,2024-12-02
7749,107,104.2,3.0,2024-12-28
8022,1466,57.3,2.0,2024-12-29
3272,50,52.0,,2024-12-18
6605,268,20.8,,2024-12-27
6586,1483,67.4,,2024-09-28
9927,1259,75.6,,2024-12-02
8647,1323,41.7,3.0,2024-12-13
3803,990,65.9,2.0,2024-12-26
1896,1388,15.1,,2024-12-07
9143,167,77.6,,2024-12-21
1631,1943,109.8,,2024-12-26
8812,273,85.3,,2024-10-08
2095,212,104.0,3.0,2024-12-16
8697,1213,38.6,,2024-03-25
5748,879,119.9,5.0,2024-12-27
5376,1648,48.7,2.0,2024-11-11
4275,1317,85.9,,2024-12-10
9924,1707,144.3,4.0,2024-12-25
5425,148,111.1,,2024-12-29
9662,761,47.6,3.0,2024-10-18
5742,711,99.0,,2024-01-22
8448,104,146.2,,2024-12-18
9299,721,69.5,5.0,2024-07-29
4592,1715,125.1,,2024-12-23
1796,459,73.3,2.0,2024-12-27
9948,984,89.4,,2024-10-17
1129,1270,150.4,5.0,2024-12-10
6207,15,94.3,,2024-12-04
2280,1706,167.3,,2024-12-13
5575,1007,85.5,,2024-12-14
6058,954,59.7,,2024-12-21
1494,1961,60.7,,2024-12-04
3342,827,39.6,,2024-09-14
8411,1489,72.0,,2024-12-25
133,1328,42.9,,2024-10-01
1077,1820,96.7,,2024-12-29
756,1045,44.5,,2024-12-26
7546,1627,105.4,,2024-09-10
7985,924,58.5,,2024-12-16
2398,1374,93.4,2.0,2024-11-19
359,1432,72.0,,2024-11-29
4536,580,85.6,,2024-12-18
378,921,136.7,,2024-12-10
3057,389,150.0,5.0,2024-12-25
8155,1848,104.0,3.0,2024-12-13
3464,1843,84.6,,2024-11-03
1633,1889,73.8,,2024-12-21
9031,328,180.0,3.0,2024-12-01
1751,1097,31.8,,2024-12-13
7346,1838,109.4,,2024-12-24
3216,1472,125.0,,2024-12-09
1810,140,46.2,4.0,2024-12-11
8948,759,117.4,,2024-11-19
2329,933,84.5,3.0,2024-12-28
7806,1861,109.6,5.0,2024-12-23
8211,655,126.8,,2024-12-18
9776,1458,38.2,,2024-12-29
2470,1461,76.2,,2024-12-19
469,1178,100.1,3.0,2024-12-08
2453,993,41.6,,2024-09-03
4224,878,112.2,4.0,2024-12-31
3237,1151,66.8,,2024-12-16
2453,579,37.0,1.0,2024-12-17
3578,12,99.4,,2024-04-10
2713,1654,86.3,,2024-12-01
4187,1893,92.7,,2024-12-16
4842,1126,110.1,,2024-11-03
1237,603,5.0,,2024-06-01
8956,435,29.2,,2024-10-13
8112,703,39.9,2.0,2024-11-26
6621,1594,121.0,,2024-12-23
5170,1528,76.3,,2024-12-28
2868,671,71.3,4.0,2024-11-12
7245,449,74.8,,2024-12-23
4293,1738,67.7,4.0,2024-11-04
3363,414,142.9,,2024-12-24
5574,125,79.8,,2024-10-24
3408,1300,30.0,,2024-12-22
1656,200,102.8,,2024-11-26
3793,1362,14.1,1.0,2024-05-22
4072,527,107.7,4.0,2024-12-13
9221,1200,100.5,5.0,2024-12-27
5381,1727,71.3,,2024-10-21
6750,1349,140.0,2.0,2024-11-02
852,1497,37.7,5.0,2024-12-13
3871,833,101.7,1.0,2024-11-19
5710,718,145.4,5.0,2024-12-07
5184,222,107.2,,2024-12-04
6062,1304,156.2,,2024-10-26
3332,770,15.9,,2024-08-13
1560,1860,123.1,3.0,2024-12-11
4187,1533,87.1,4.0,2024-12-04
8841,1770,70.5,4.0,2024-12-01
243,1298,107.1,1.0,2024-12-17
2356,315,71.5,,2024-11-10
6499,1389,65.9,,2024-12-24
6055,605,76.8,4.0,2024-10-28
478,1256,104.1,,2024-12-31
7161,1443,116.4,,2024-12-01
5603,1615,126.6,,2024-09-23
5801,1028,111.9,,2024-12-06
903,764,39.4,2.0,2024-11-27
2577,966,89.0,3.0,2024-11-22
4452,758,121.1,,2024-12-25
9891,626,86.9,,2024-12-25
9509,189,127.8,4.0,2024-11-02
8250,1952,63.6,,2024-12-08
9972,1703,48.6,,2024-12-25
9489,531,54.5,5.0,2024-12-20
3533,142,167.2,3.0,2024-10-23
3728,1887,59.4,,2024-12-15
3822,1518,100.1,3.0,2024-04-15
7813,1881,81.3,4.0,2024-12-04
2075,1091,94.6,1.0,2024-11-03
7399,1093,47.1,,2024-11-22
905,113,133.2,,2024-12-29
3257,258,127.9,,2024-12-28
4386,1878,110.2,,2024-12-12
3757,1843,61.9,,2024-11-02
8634,33,112.6,,2024-12-25
5884,1074,39.2,3.0,2024-12-28
2492,139,68.4,5.0,2024-10-09
3657,1410,5.0,,2024-12-18
2647,1184,57.6,,2022-11-01
2372,835,118.9,1.0,2024-12-29
8493,851,49.1,,2024-07-03
1934,1183,135.6,,2024-12-13
629,765,121.9,,2024-12-13
1313,1118,64.0,,2024-12-02
2594,489,71.6,,2024-11-03
5165,995,122.3,1.0,2024-12-21
3175,937,125.9,2.0,2024-11-06
3229,1594,54.4,2.0,2024-12-28
4545,30,68.7,,2024-12-22
6751,1359,121.3,5.0,2024-12-08
5497,1186,105.3,,2024-11-27
7680,1733,93.0,3.0,2024-09-05
2347,270,180.0,,2024-12-02
8385,35,180.0,,2024-12-13
4484,172,74.3,,2024-12-27
1969,1254,104.7,4.0,2024-12-16
3548,1074,87.9,3.0,2024-12-23
1687,1774,89.9,,2024-12-26
5981,1328,50.4,,2024-12-03
1834,1603,110.0,,2024-12-17
1459,1460,97.2,4.0,2024-08-16
7604,1218,109.6,5.0,2024-12-11
2995,322,47.2,,2024-12-17
1341,322,14.6,4.0,2024-11-13
5078,614,102.3,1.0,2024-12-26
5284,1661,71.1,2.0,2024-12-31
2200,671,82.8,,2024-09-21
3021,527,64.8,,2024-11-15
8411,909,77.8,,2024-12-11
8058,918,44.3,,2024-12-26
8020,1103,64.1,,2024-11-04
2122,537,79.6,,2024-08-12
8596,1691,111.3,,2024-12-08
9044,1887,116.1,,2023-08-18
7315,958,46.7,2.0,2024-11-27
2942,1905,117.9,,2024-12-17
7834,1929,137.2,,2024-12-28
7342,1192,123.9,,2024-12-29
9098,310,103.8,,2024-12-15
5696,1602,11.1,,2024-12-16
7588,1392,61.3,,2024-12-31
8476,1440,145.0,,2024-11-20
7122,382,166.4,,2024-09-29
668,59,53.7,,2024-12-27
4275,1814,136.9,,2024-12-30
5890,1639,51.2,,2024-11-20
5155,1735,77.0,3.0,2024-11-21
3627,543,111.4,,2024-11-24
8585,1914,48.9,,2024-11-27
6050,2,113.2,4.0,2024-12-27
5748,1193,111.8,4.0,2024-10-24
5330,1713,49.1,,2024-12-23
1793,704,43.6,,2024-12-11
6611,1315,27.3,,2024-11-26
2027,1030,106.2,,2024-09-19
5728,181,180.0,1.0,2024-12-06
6301,1708,78.9,5.0,2024-12-08
3084,299,118.8,2.0,2024-12-25
2366,529,97.8,,2024-11-27
305,985,100.7,3.0,2024-12-29
1347,563,167.2,4.0,2024-11-05
7284,112,77.2,4.0,2024-12-12
6290,109,172.6,1.0,2024-12-13
2609,1860,106.5,5.0,2024-11-28
4478,625,108.3,,2024-10-15
921,211,84.5,,2024-12-06
289,251,125.4,,2024-12-20
7762,1596,81.5,,2024-11-09
7267,1449,59.6,2.0,2024-12-21
9767,1322,59.2,3.0,2024-12-19
7949,482,119.5,,2024-12-15
7320,1304,37.1,,2024-10-28
8656,1351,65.6,3.0,2024-12-25
5303,1220,126.9,,2024-12-31
6287,728,89.8,,2024-12-10
230,1744,85.4,,2024-12-25
5595,1626,86.7,,2024-12-12
3705,1643,82.6,,2024-10-30
953,1951,117.7,2.0,2024-12-19
8030,1667,57.3,,2024-12-28
7450,1566,75.0,2.0,2024-12-02
7580,845,88.3,1.0,2024-12-01
7140,1516,126.1,,2024-12-29
7744,1152,117.9,,2024-10-29
655,18,175.3,,2024-07-06
4382,1089,137.9,,2024-12-26
2544,1258,114.7,,2023-08-18
8790,73,76.1,,2024-12-24
2958,47,180.0,3.0,2024-11-06
2735,727,111.0,5.0,2024-11-13
9576,19,81.5,,2024-07-18
3235,821,72.2,2.0,2024-12-08
1177,1616,136.4,,2024-12-29
6755,251,86.1,2.0,2024-12-11
1883,608,96.3,2.0,2024-11-08
6431,636,44.4,,2024-11-02
7057,56,63.6,,2024-12-20
8916,148,125.6,,2024-11-01
8329,387,142.8,,2024-12-21
3866,824,73.1,,2024-10-18
7268,718,90.6,,2024-12-01
4682,1350,87.3,,2024-12-20
2276,965,64.6,4.0,2024-11-23
2196,1430,102.0,,2024-12-07
6867,1756,90.8,4.0,2024-12-24
335,548,91.9,4.0,2024-12-30
4124,33,89.9,4.0,2023-12-30
1027,1311,164.5,,2024-12-10
9147,709,28.6,3.0,2024-12-04
2286,443,121.6,,2024-07-14
1930,171,116.8,,2024-10-10
4649,1235,52.8,,2024-12-23
4359,1190,61.6,,2024-11-25
8597,1582,30.9,,2024-12-30
6071,17,125.7,,2022-06-15
2335,1277,29.7,,2024-12-31
9277,1239,101.3,,2024-11-14
8953,41,86.2,4.0,2024-11-17
8911,1636,75.6,4.0,2024-12-24
4077,336,47.8,,2024-12-09
240,1299,104.6,,2024-12-26
2781,438,40.7,5.0,2024-12-01
7531,957,61.3,,2024-12-01
5129,530,68.3,4.0,2024-11-27
3038,1393,43.8,,2024-12-28
7656,313,112.5,2.0,2024-09-22
3505,1432,120.7,4.0,2024-12-23
7686,631,114.2,,2024-12-23
462,1570,117.5,,2024-12-01
5182,1645,135.5,,2024-12-06
3685,1098,28.4,,2024-10-06
9654,678,67.2,,2024-10-23
5634,866,55.3,,2024-11-17
7261,831,38.2,,2024-11-29
8771,1345,50.0,4.0,2024-12-18
7231,754,54.9,,2024-12-02
3023,1276,76.6,,2024-11-27
2686,1386,80.8,,2024-11-14
6372,1741,134.5,5.0,2024-10-12
7443,1277,85.0,,2024-12-29
7967,1826,32.4,,2024-10-11
8440,244,69.5,4.0,2024-10-27
9425,493,72.8,,2024-12-19
3515,276,79.7,,2024-12-14
6295,402,80.1,3.0,2024-08-25
1842,52,58.0,,2024-12-31
4908,274,105.0,,2024-12-18
975,106,52.6,4.0,2024-12-30
5855,26,39.5,,2024-10-18
4583,1634,85.8,,2024-12-12
3256,1365,25.0,3.0,2024-08-30
3160,578,73.4,,2024-11-19
9702,203,85.9,,2024-11-10
131,560,106.3,,2024-10-28
1114,1659,102.0,,2024-11-29
5070,1645,85.9,,2024-10-29
2620,269,118.2,,2024-12-31
2631,1467,34.5,3.0,2024-11-23
3894,510,21.7,3.0,2024-12-10
7316,525,84.1,3.0,2024-12-29
4955,1691,49.1,,2024-09-03
2362,956,106.3,5.0,2024-12-19
9870,705,63.0,,2024-12-01
1256,624,120.5,,2024-12-01
6910,1128,67.2,,2024-12-07
1813,243,154.2,,2024-12-06
2405,290,155.5,3.0,2024-12-28
1154,649,43.5,3.0,2024-11-09
3782,1474,35.3,,2024-12-26
4697,1767,91.1,3.0,2024-10-27
3952,645,88.1,,2024-09-26
9065,1623,77.5,5.0,2024-11-27
9509,1260,57.6,4.0,2024-08-29
6174,1593,44.6,3.0,2024-12-30
6779,320,77.0,,2024-11-16
4159,515,24.4,,2024-12-22
4944,774,113.0,4.0,2024-10-07
4013,811,91.7,4.0,2024-12-17
4154,787,163.3,,2024-12-14
6989,795,148.4,,2024-12-14
5065,1658,80.5,,2024-11-25
7736,1007,44.4,5.0,2024-11-06
5095,465,66.4,,2024-12-22
6031,341,131.8,,2024-12-22
9087,1499,17.5,,2024-12-07
6047,1424,55.8,,2024-12-10
