user_id,age,gender,country,subscription_plan,device_type,churn,avg_watch_time,sessions_per_week,preferred_genre,rating_behavior,join_date,last_active_date,cluster,monthly_revenue,months_active,ltv,watch_time_minutes,total_watch_time,engagement_multiplier,ltv_adjusted
9384,45,M,UK,premium,tablet,0,89.3,9,Animation,occasional,2020-07-15,2024-12-28,0,19.99,54.233333333333334,1084.1243333333332,1364.4,1364.4,1.8228199252201183,1976.163436215977
9385,46,M,Mexico,basic,tv,0,25.2,1,Mystery,frequent,2021-04-13,2024-12-28,2,9.99,45.166666666666664,451.215,488.1,488.1,1.2943553250512605,584.0325379930044
9386,20,F,USA,standard,mobile,0,106.6,7,Crime,occasional,2020-01-10,2024-12-25,1,14.99,60.36666666666667,904.8963333333334,1116.8,1116.8,1.6735013870461946,1514.345268966349
9387,48,M,Mexico,basic,mobile,0,72.4,2,Documentary,frequent,2021-09-15,2024-12-25,2,9.99,39.9,398.601,821.4,821.4,1.4953564105656736,596.0505606078881
9388,19,M,France,basic,tv,1,60.2,1,Romance,occasional,2023-01-26,2024-07-27,3,9.99,18.266666666666666,182.48399999999998,630.2,630.2,1.3800506573392837,251.83716415390182
9389,46,M,Japan,standard,mobile,1,82.9,4,Comedy,occasional,2020-01-11,2024-07-30,2,14.99,55.4,830.446,1063.0,1063.0,1.6410565673622,1362.8088621396696
9390,30,M,Australia,premium,tv,0,145.9,8,Drama,frequent,2020-03-01,2024-12-30,0,19.99,58.833333333333336,1176.0783333333334,2679.4,2679.4,2.6158485104329996,3076.442756402525
9391,43,F,Brazil,standard,tv,0,83.4,3,Action,frequent,2020-05-10,2024-12-27,2,14.99,56.4,845.436,1524.0,1524.0,1.9190688698588831,1622.4499090580148
9392,18,M,Italy,standard,laptop,0,109.2,4,Animation,occasional,2021-04-13,2024-12-28,1,14.99,45.166666666666664,677.0483333333333,1518.4,1518.4,1.9156917139066458,1297.0158820809713
9393,18,M,Spain,basic,tv,1,70.3,6,Fantasy,frequent,2022-12-02,2024-08-24,3,9.99,21.033333333333335,210.12300000000002,889.8,889.8,1.5366059582680014,322.8762537691473
9394,31,M,Brazil,standard,laptop,0,98.4,4,Animation,frequent,2023-01-17,2024-12-25,1,14.99,23.6,353.764,765.8,765.8,1.4618260764684599,517.1414401157882
9395,34,F,Germany,standard,tablet,0,65.5,5,Thriller,frequent,2020-01-13,2024-12-29,3,14.99,60.4,905.396,603.3,603.3,1.363828247497286,1234.8046399710527
9396,27,F,USA,standard,tv,0,45.7,5,Horror,occasional,2020-01-02,2024-12-28,3,14.99,60.733333333333334,910.3926666666667,573.7,573.7,1.3459775660354603,1225.3681056165321
9397,31,F,Brazil,premium,tablet,0,126.5,7,Drama,rare,2020-08-03,2024-12-31,1,19.99,53.7,1073.463,1644.9,1644.9,1.9919792546134363,2138.3160265951033
9398,29,F,France,premium,laptop,0,136.1,9,Animation,frequent,2020-06-04,2024-12-25,0,19.99,55.5,1109.445,2753.9,2753.9,2.660776745869015,2951.985456820649
9399,33,F,Spain,standard,mobile,0,120.2,7,Fantasy,occasional,2022-01-01,2024-12-25,1,14.99,36.3,544.137,1422.1,1422.1,1.857616692799421,1010.7979743697985
9400,29,F,Germany,premium,mobile,0,99.7,6,Romance,frequent,2020-06-26,2024-12-30,1,19.99,54.93333333333333,1098.1173333333331,1643.3,1643.3,1.991014352912797,2186.3673718489927
9401,44,M,Australia,standard,mobile,0,75.7,6,Mystery,occasional,2020-08-10,2024-12-31,2,14.99,53.46666666666667,801.4653333333333,1264.8,1264.8,1.762754794355325,1412.786858842922
9402,24,M,UK,premium,laptop,0,159.7,12,Crime,frequent,2020-08-09,2024-12-26,0,19.99,53.333333333333336,1066.1333333333332,1773.8,1773.8,2.069714147871186,2206.5912435170667
9403,39,M,France,standard,mobile,0,112.3,9,Comedy,frequent,2023-02-04,2024-12-29,0,14.99,23.133333333333333,346.76866666666666,1653.7,1653.7,1.997286213966952,692.5962773690346
9404,26,M,Australia,standard,tablet,1,95.4,7,Action,rare,2023-02-07,2024-07-24,1,14.99,17.766666666666666,266.32233333333335,882.0,882.0,1.5319020624773851,407.979731717123
9405,34,F,Brazil,standard,tablet,0,45.0,3,Romance,rare,2022-01-28,2024-12-25,3,14.99,35.4,530.646,870.0,870.0,1.524665299722591,809.0575426365939
9406,45,M,Italy,basic,tv,0,62.7,1,Action,occasional,2021-01-04,2024-12-29,2,9.99,48.5,484.515,1049.2,1049.2,1.6327342901941866,791.0842546134363
9407,33,F,Australia,standard,laptop,0,99.1,6,Romance,occasional,2022-08-06,2024-12-29,1,14.99,29.2,437.70799999999997,1756.0,1756.0,2.058979616451574,901.2318499577856
9408,31,M,Germany,premium,tablet,0,140.7,17,Romance,occasional,2020-09-19,2024-12-27,0,19.99,52.0,1039.48,2732.0,2732.0,2.647569653841515,2752.095703775178
9409,31,F,Italy,standard,mobile,0,99.5,9,Horror,rare,2020-05-13,2024-12-28,0,14.99,56.333333333333336,844.4366666666667,1958.2,1958.2,2.180919068869859,1841.6480287862344
9410,61,M,India,premium,laptop,0,152.9,8,Horror,occasional,2022-01-10,2024-12-28,0,19.99,36.1,721.639,2048.9,2048.9,2.235616934024846,1613.308368652756
9411,33,M,Mexico,standard,mobile,0,60.1,2,Documentary,frequent,2020-03-07,2024-12-29,3,14.99,58.6,878.414,1072.1,1072.1,1.6465444457845857,1446.347692799421
9412,45,F,India,premium,mobile,0,64.3,5,Romance,occasional,2022-11-27,2024-12-30,2,19.99,25.466666666666665,509.0786666666666,998.1,998.1,1.6019177421300204,815.5021482732278
9413,30,M,France,standard,tablet,0,79.5,3,Fantasy,occasional,2024-12-01,2024-12-30,3,14.99,1.0,14.99,1206.8,1206.8,1.7277771077071522,25.89937884453021
9414,42,M,Germany,standard,tv,0,89.5,7,Documentary,occasional,2021-09-29,2024-12-26,2,14.99,39.46666666666667,591.6053333333334,1904.0,1904.0,2.1482330237607044,1270.9061140996262
9415,48,M,Brazil,premium,tv,0,152.3,4,Horror,frequent,2020-06-05,2024-12-29,2,19.99,55.6,1111.444,1597.5,1597.5,1.9633940417319984,2182.202527318779
9416,23,F,India,premium,tv,0,116.2,7,Action,occasional,2021-07-14,2024-12-31,1,19.99,42.2,843.578,1772.4,1772.4,2.0688698588831262,1745.2530978169098
9417,29,M,Mexico,premium,tablet,0,129.9,5,Action,frequent,2021-04-03,2024-12-29,1,19.99,45.53333333333333,910.2113333333332,2411.1,2411.1,2.4540465565070555,2233.700988260362
9418,18,M,India,premium,mobile,0,115.6,5,Sci-Fi,frequent,2020-02-26,2024-12-27,1,19.99,58.86666666666667,1176.7446666666665,823.5,823.5,1.4966228440477627,1761.142949744703
9419,42,M,Italy,basic,tv,1,54.0,3,Sci-Fi,rare,2020-09-30,2024-11-10,2,9.99,50.06666666666667,500.16600000000005,962.7,962.7,1.5805692920033771,790.5470205041612
9420,26,M,Mexico,standard,mobile,0,129.7,7,Drama,frequent,2020-01-17,2024-12-29,1,14.99,60.266666666666666,903.3973333333333,2091.5,2091.5,2.261307441804366,2042.859112772886
9421,44,F,Australia,basic,mobile,1,64.0,2,Fantasy,occasional,2021-03-24,2024-11-19,2,9.99,44.53333333333333,444.888,1052.0,1052.0,1.6344228681703052,727.1351209745508
9422,46,F,Spain,basic,mobile,1,66.0,2,Sci-Fi,occasional,2020-04-25,2024-10-31,2,9.99,55.0,549.45,791.3,791.3,1.4772041973223977,811.6498462187915
9423,29,F,Spain,standard,tablet,0,88.6,3,Sci-Fi,occasional,2020-03-26,2024-12-31,3,14.99,58.03333333333333,869.9196666666667,1683.4,1683.4,2.0151972017850683,1753.059678044466
9424,29,F,Spain,standard,mobile,0,120.5,7,Animation,frequent,2020-01-23,2024-12-29,1,14.99,60.06666666666667,900.3993333333334,2548.9,2548.9,2.5371487154746113,2284.4470119808634
9425,20,M,Spain,standard,mobile,0,91.6,9,Horror,occasional,2021-07-25,2024-12-29,1,14.99,41.766666666666666,626.0823333333333,1748.7,1748.7,2.0545772524424075,1286.3345202227315
9426,36,F,Brazil,standard,mobile,0,37.7,6,Mystery,occasional,2020-12-24,2024-12-25,3,14.99,48.733333333333334,730.5126666666667,866.8,866.8,1.5227354963213122,1112.3775680456722
9427,30,F,Spain,premium,tablet,0,90.0,6,Horror,rare,2020-12-19,2024-12-28,1,19.99,49.0,979.5099999999999,1040.1,1040.1,1.6272464117718006,1593.9041327945963
9428,18,F,Spain,standard,tv,0,68.9,10,Horror,rare,2022-10-18,2024-12-30,1,14.99,26.8,401.732,1124.9,1124.9,1.6783862019056808,674.261445663973
9429,18,M,UK,standard,laptop,1,47.9,9,Action,occasional,2020-10-23,2024-09-30,3,14.99,47.93333333333333,718.5206666666667,495.7,495.7,1.2989386081292968,933.3142346721345
9430,31,F,Japan,standard,mobile,0,118.8,1,Animation,occasional,2020-11-13,2024-12-26,1,14.99,50.13333333333333,751.4986666666666,725.2,725.2,1.437341695814739,1080.1603679491818
9431,46,F,Mexico,basic,tablet,0,55.6,4,Mystery,occasional,2024-03-31,2024-12-25,2,9.99,8.966666666666667,89.577,778.7,778.7,1.4696055964298638,131.6428605113979
9432,27,F,Germany,standard,tv,0,88.7,4,Thriller,occasional,2020-12-19,2024-12-28,1,14.99,49.0,734.51,1506.9,1506.9,1.9087564829333012,1402.000724279339
9433,29,M,UK,basic,mobile,0,73.3,1,Thriller,frequent,2021-04-16,2024-12-31,3,9.99,45.166666666666664,451.215,998.4,998.4,1.6020986611988903,722.8909474128573
9434,32,F,Italy,basic,laptop,0,56.9,2,Documentary,frequent,2021-01-05,2024-12-27,3,9.99,48.4,483.516,408.4,408.4,1.2462911590881678,602.6017160776746
9435,56,M,India,premium,mobile,0,160.0,7,Comedy,occasional,2022-02-02,2024-12-31,0,19.99,35.43333333333333,708.3123333333332,1982.7,1982.7,2.1956941261608973,1555.2372297873192
9436,27,F,Italy,standard,tablet,0,93.8,4,Romance,frequent,2020-06-25,2024-12-29,1,14.99,54.93333333333333,823.4506666666666,1410.8,1410.8,1.8508020745386564,1524.0442021469062
9437,42,M,Japan,standard,tv,0,63.5,5,Documentary,frequent,2020-09-30,2024-12-27,2,14.99,51.63333333333333,773.9836666666666,1311.6,1311.6,1.790978169099023,1386.187850239215
9438,31,F,France,standard,mobile,0,99.4,3,Drama,frequent,2020-12-15,2024-12-25,1,14.99,49.03333333333333,735.0096666666667,1352.7,1352.7,1.8157640815341938,1334.604152313754
9439,40,M,France,basic,laptop,0,71.7,4,Thriller,occasional,2023-11-05,2024-12-29,2,9.99,14.0,139.86,707.9,707.9,1.426908696176577,199.56745024725606
9440,30,OTHER,India,basic,tv,0,49.4,5,Crime,frequent,2021-01-14,2024-12-28,3,9.99,48.13333333333333,480.85200000000003,936.6999999999999,936.6999999999999,1.5648896393679892,752.4803128693763
9441,31,F,UK,basic,tablet,0,71.7,2,Horror,occasional,2020-02-15,2024-12-30,3,9.99,59.333333333333336,592.74,1635.7,1635.7,1.9864310698347607,1177.4371523338561
9442,48,M,USA,standard,tv,0,110.4,4,Mystery,occasional,2020-07-30,2024-12-25,2,14.99,53.63333333333333,803.9636666666667,1984.3,1984.3,2.1966590278615366,1766.0340464559963
9443,43,F,Australia,standard,tv,0,82.2,6,Horror,frequent,2022-08-22,2024-12-28,2,14.99,28.633333333333333,429.21366666666665,849.9,849.9,1.5125437221083102,649.2044369597555
9444,30,M,Australia,basic,tv,0,84.0,1,Sci-Fi,occasional,2020-04-23,2024-12-27,3,9.99,56.96666666666667,569.097,1628.1000000000001,1628.1000000000001,1.9818477867567243,1127.8636298998915
9445,26,M,India,standard,tv,0,51.2,5,Fantasy,frequent,2023-09-09,2024-12-25,3,14.99,15.766666666666667,236.34233333333336,1037.6,1037.6,1.6257387528645517,384.23089024243154
9446,37,M,USA,premium,mobile,0,133.2,4,Fantasy,rare,2020-01-22,2024-12-30,1,19.99,60.13333333333333,1202.0653333333332,1481.7,1481.7,1.893559281148233,2276.1819684798775
9447,54,M,Mexico,standard,tv,0,97.0,3,Drama,frequent,2022-01-17,2024-12-26,2,14.99,35.8,536.6419999999999,923.8,923.8,1.5571101194065853,835.6106886985887
9448,25,F,Brazil,standard,laptop,1,85.3,5,Sci-Fi,frequent,2020-07-28,2024-08-03,1,14.99,48.9,733.011,1188.6,1188.6,1.7168013508623807,1258.4342749969844
9449,27,M,UK,premium,tv,0,102.4,7,Romance,rare,2020-08-03,2024-12-25,1,19.99,53.5,1069.465,1941.5,1941.5,2.1708479073694367,2321.6458572548545
9450,52,M,Germany,premium,laptop,0,25.2,7,Fantasy,frequent,2020-10-17,2024-12-27,2,19.99,51.06666666666667,1020.8226666666667,413.7,413.7,1.2494873959715354,1275.505055522052
9451,20,M,Italy,standard,tv,0,75.1,4,Romance,occasional,2020-01-28,2024-12-27,3,14.99,59.833333333333336,896.9016666666668,380.6,380.6,1.229525992039561,1102.763911470269
9452,18,M,Mexico,standard,laptop,0,126.7,1,Documentary,frequent,2021-05-13,2024-12-26,1,14.99,44.1,661.0590000000001,1437.6,1437.6,1.8669641780243635,1234.173472560608
9453,53,F,Mexico,standard,mobile,0,112.2,2,Thriller,occasional,2020-01-07,2024-12-25,2,14.99,60.46666666666667,906.3953333333334,1968.0,1968.0,2.186829091786274,1982.1316835926505
9454,40,M,Spain,standard,mobile,1,72.2,4,Romance,occasional,2022-02-03,2024-08-05,2,14.99,30.466666666666665,456.69533333333334,973.2,973.2,1.5869014594138222,724.7304909741487
9455,42,M,Japan,premium,laptop,0,158.1,5,Romance,frequent,2020-05-12,2024-12-30,0,19.99,56.43333333333333,1128.1023333333333,1055.6,1055.6,1.6365938969967435,1846.2453939211193
9456,33,F,Mexico,premium,tv,1,98.1,7,Documentary,frequent,2020-06-04,2024-09-28,1,19.99,52.56666666666667,1050.8076666666666,1909.3,1909.3,2.151429260644072,2260.738361375789
9457,30,M,UK,standard,tv,0,123.4,3,Horror,occasional,2020-09-26,2024-12-29,1,14.99,51.833333333333336,776.9816666666667,999.2,999.2,1.60258111204921,1245.1761434085151
9458,29,F,Spain,basic,laptop,0,85.8,3,Drama,occasional,2020-04-09,2024-12-31,3,9.99,57.56666666666667,575.091,1595.2,1595.2,1.9620069955373296,1128.3325650705585
9459,39,F,India,basic,tv,0,92.9,3,Sci-Fi,rare,2020-10-15,2024-12-26,2,9.99,51.1,510.48900000000003,1610.5,1610.5,1.9712338680496924,1006.2932060668195
9460,41,M,Brazil,basic,tv,0,79.7,4,Crime,rare,2021-09-28,2024-12-28,2,9.99,39.56666666666667,395.271,1460.6,1460.6,1.8808346399710527,743.439388975998
9461,48,F,Japan,standard,mobile,0,45.2,6,Comedy,occasional,2020-01-28,2024-12-29,2,14.99,59.9,897.901,494.8,494.8,1.2983958509226872,1165.8309329393317
9462,44,M,France,premium,tv,0,125.8,7,Sci-Fi,occasional,2021-05-28,2024-12-25,0,19.99,43.56666666666667,870.8976666666666,2226.1,2226.1,2.342479797370643,2040.060189743899
9463,54,M,India,basic,mobile,0,55.2,4,Sci-Fi,occasional,2023-08-21,2024-12-28,2,9.99,16.5,164.835,958.2,958.2,1.5778555059703292,260.08581232661925
9464,30,M,Canada,basic,tv,0,52.1,3,Thriller,rare,2020-11-23,2024-12-26,3,9.99,49.8,497.502,774.8,774.8,1.4672536485345555,729.9616246532385
9465,40,F,UK,premium,tablet,0,121.8,7,Drama,frequent,2020-07-20,2024-12-29,0,19.99,54.1,1081.4589999999998,1442.0,1442.0,1.8696176577011216,2021.914842479797
9466,34,M,Australia,basic,mobile,0,37.6,5,Action,rare,2021-08-25,2024-12-25,3,9.99,40.6,405.59400000000005,584.7,584.7,1.352611265227355,548.6110135086238
9467,45,M,Japan,premium,mobile,0,134.6,5,Horror,occasional,2020-04-22,2024-12-25,0,19.99,56.93333333333333,1138.0973333333332,2800.2,2800.2,2.6886985888312624,3060.0006940859557
9468,49,M,UK,standard,laptop,1,144.4,7,Action,occasional,2021-12-06,2024-11-06,0,14.99,35.53333333333333,532.6446666666667,2855.4,2855.4,2.721987697503317,1449.8522298074217
9469,38,F,Germany,premium,tv,0,112.8,9,Sci-Fi,rare,2020-01-23,2024-12-26,0,19.99,59.96666666666667,1198.7336666666665,1168.1,1168.1,1.7044385478229405,2043.1678700398018
9470,34,F,UK,basic,laptop,0,62.3,1,Drama,frequent,2020-05-13,2024-12-30,3,9.99,56.4,563.436,1082.3,1082.3,1.6526956941261608,931.1882511156676
9471,42,M,UK,standard,tablet,0,63.7,4,Thriller,occasional,2021-06-18,2024-12-31,2,14.99,43.06666666666667,645.5693333333334,941.7,941.7,1.567904957182487,1012.1913579383267
9472,37,F,UK,premium,laptop,0,109.0,12,Romance,occasional,2022-12-25,2024-12-26,0,19.99,24.4,487.7559999999999,1032.1,1032.1,1.6224219032686045,791.3460178506813
9473,28,F,Spain,premium,laptop,0,133.0,10,Fantasy,rare,2020-07-23,2024-12-25,0,19.99,53.86666666666667,1076.7946666666667,1441.2,1441.2,1.869135206850802,2012.6748220158404
9474,47,M,France,standard,mobile,0,80.6,6,Crime,occasional,2022-01-03,2024-12-26,2,14.99,36.266666666666666,543.6373333333333,760.9,760.9,1.458871065010252,793.0967754593335
9475,46,M,Italy,basic,mobile,0,49.2,3,Romance,occasional,2020-02-01,2024-12-27,2,9.99,59.7,596.403,557.5,557.5,1.3362079363164878,796.9184218429623
9476,24,F,Germany,standard,mobile,0,115.4,2,Romance,occasional,2022-01-29,2024-12-28,1,14.99,35.46666666666667,531.6453333333334,2848.3,2848.3,2.7177059462067303,1444.8556836730593
9477,41,M,USA,premium,tv,0,95.5,9,Fantasy,occasional,2021-07-05,2024-12-30,0,19.99,42.46666666666667,848.9086666666666,1547.5,1547.5,1.933240863587022,1641.1449238531739
9478,53,F,India,basic,mobile,1,68.9,2,Animation,frequent,2021-07-15,2024-09-16,2,9.99,38.63333333333333,385.947,1400.0,1400.0,1.8442889880593414,711.7978020745386
9479,42,M,France,standard,mobile,0,80.4,2,Comedy,frequent,2021-01-15,2024-12-27,2,14.99,48.06666666666667,720.5193333333334,968.7,968.7,1.5841876733807743,1141.4378462992
9480,22,M,Germany,basic,laptop,0,63.9,3,Romance,occasional,2020-04-18,2024-12-27,3,9.99,57.13333333333333,570.7620000000001,1181.1,1181.1,1.7122783741406344,977.3034293812569
9481,18,F,Brazil,standard,mobile,0,63.7,4,Fantasy,occasional,2021-11-09,2024-12-25,3,14.99,38.06666666666667,570.6193333333334,1075.2,1075.2,1.648413942829574,940.6168651147832
9482,33,F,Canada,standard,mobile,0,78.7,11,Thriller,occasional,2020-02-26,2024-12-30,0,14.99,58.96666666666667,883.9103333333334,730.9,730.9,1.440779158123266,1273.5195859164555
9483,44,M,Brazil,standard,tablet,0,81.4,4,Comedy,occasional,2020-09-11,2024-12-26,2,14.99,52.233333333333334,782.9776666666667,1264.9,1264.9,1.762815100711615,1380.2448543199453
9484,49,M,Spain,basic,mobile,0,37.5,3,Action,occasional,2020-03-14,2024-12-28,2,9.99,58.333333333333336,582.75,755.1,755.1,1.4553732963454349,848.1187884453021
9485,37,M,Spain,standard,tv,0,80.8,3,Documentary,occasional,2020-03-17,2024-12-26,2,14.99,58.166666666666664,871.9183333333333,944.7,944.7,1.5697141478711858,1368.6625436215977
9486,44,M,Australia,premium,laptop,0,168.3,5,Horror,occasional,2020-06-08,2024-12-28,0,19.99,55.46666666666667,1108.7786666666666,2022.7,2022.7,2.2198166686768785,2461.285366139991
9487,27,M,Germany,basic,laptop,1,38.3,2,Comedy,occasional,2020-07-04,2024-07-07,3,9.99,48.8,487.512,857.9,857.9,1.5173682306115064,739.7352208418768
9488,29,M,Mexico,standard,mobile,0,113.2,9,Action,occasional,2021-08-09,2024-12-29,0,14.99,41.266666666666666,618.5873333333333,2358.9,2358.9,2.4225666385237004,1498.569036746673
9489,33,M,India,standard,tablet,0,82.5,5,Documentary,occasional,2020-09-30,2024-12-31,3,14.99,51.766666666666666,775.9823333333334,1344.0,1344.0,1.8105174285369676,1404.929538736783
9490,36,F,France,basic,tv,0,57.4,3,Romance,occasional,2020-05-29,2024-12-30,3,9.99,55.86666666666667,558.1080000000001,848.6,848.6,1.511759739476541,843.7252046797735
9491,54,M,Brazil,premium,tv,0,168.7,8,Mystery,rare,2020-03-19,2024-12-30,0,19.99,58.233333333333334,1164.0843333333332,2015.3,2015.3,2.215353998311422,2578.8588822216857
9492,23,F,France,standard,laptop,0,97.2,2,Horror,occasional,2020-08-02,2024-12-29,1,14.99,53.666666666666664,804.4633333333333,1400.6,1400.6,1.844650826197081,1483.953952478591
9493,41,F,USA,basic,mobile,1,53.9,5,Horror,occasional,2020-03-08,2024-09-01,2,9.99,54.6,545.4540000000001,839.6,839.6,1.506332167410445,821.634906042697
9494,52,F,Japan,basic,laptop,0,75.1,5,Action,occasional,2020-04-17,2024-12-30,2,9.99,57.266666666666666,572.094,1476.9,1476.9,1.8906645760463152,1081.6378599686407
9495,28,F,Spain,basic,tablet,0,69.6,3,Animation,occasional,2021-10-04,2024-12-25,3,9.99,39.266666666666666,392.274,1323.4,1323.4,1.7980943191412375,705.3456509468098
9496,31,F,Germany,basic,tablet,0,47.8,3,Comedy,occasional,2023-01-04,2024-12-27,3,9.99,24.1,240.75900000000001,528.4,528.4,1.3186587866361115,317.47897081172357
9497,49,M,USA,basic,tv,0,51.9,3,Fantasy,rare,2020-04-30,2024-12-27,2,9.99,56.733333333333334,566.7660000000001,819.3,819.3,1.4940899770835845,846.7993999517549
9498,32,M,Mexico,basic,tablet,1,71.7,7,Action,frequent,2020-06-08,2024-10-15,3,9.99,53.0,529.47,945.6,945.6,1.5702569050777953,831.4039235315403
9499,25,M,Canada,premium,laptop,0,94.6,11,Crime,frequent,2021-11-24,2024-12-27,0,19.99,37.63333333333333,752.2903333333333,1550.7,1550.7,1.9351706669883004,1455.8101861255175
9500,31,M,Germany,premium,tablet,0,151.9,5,Drama,frequent,2020-04-05,2024-12-27,1,19.99,57.56666666666667,1150.7576666666666,1873.6,1873.6,2.1298998914485585,2450.99862931693
9501,20,M,Japan,premium,tablet,0,133.4,13,Romance,frequent,2020-06-03,2024-12-29,0,19.99,55.666666666666664,1112.7766666666666,2032.5,2032.5,2.2257266915932936,2476.736728782213
9502,24,F,Brazil,standard,tablet,0,106.2,8,Romance,frequent,2021-11-29,2024-12-31,1,14.99,37.6,563.624,1659.2,1659.2,2.0006030635628997,1127.587901097576
9503,53,M,Italy,standard,tablet,0,126.9,7,Mystery,frequent,2020-12-21,2024-12-26,0,14.99,48.86666666666667,732.5113333333334,2349.1,2349.1,2.416656615607285,1770.228359707313
9504,54,M,Australia,basic,mobile,1,55.9,1,Sci-Fi,frequent,2020-08-22,2024-07-08,2,9.99,47.2,471.528,1099.5,1099.5,1.6630683874080328,784.1833105777349
9505,40,M,Australia,basic,tv,0,115.8,8,Sci-Fi,occasional,2020-08-01,2024-12-30,0,9.99,53.733333333333334,536.796,1420.2,1420.2,1.8564708720299121,996.5461382221688
9506,32,F,Canada,premium,mobile,0,165.7,8,Horror,occasional,2022-02-04,2024-12-27,0,19.99,35.233333333333334,704.3143333333333,2080.3,2080.3,2.2545531298998913,1587.9140846500218
9507,36,M,France,premium,laptop,0,129.4,5,Sci-Fi,occasional,2022-02-25,2024-12-30,1,19.99,34.63333333333333,692.3203333333332,1647.5,1647.5,1.993547219876975,1380.173275780967
9508,36,M,Italy,standard,tv,0,131.0,4,Animation,occasional,2020-03-20,2024-12-31,1,14.99,58.233333333333334,872.9176666666667,2664.0,2664.0,2.6065613315643468,2275.3134355727093
9509,45,M,Germany,standard,tv,1,88.9,5,Comedy,frequent,2023-08-27,2024-09-28,2,14.99,13.266666666666667,198.86733333333333,2024.8,2024.8,2.2210831021589676,441.7008736380815
9510,18,M,UK,standard,laptop,0,72.1,7,Crime,occasional,2020-03-31,2024-12-30,1,14.99,57.833333333333336,866.9216666666667,1128.9,1128.9,1.6807984561572789,1457.1205989426285
9511,50,M,Brazil,premium,tablet,1,118.9,8,Animation,occasional,2022-03-19,2024-08-02,0,19.99,28.9,577.7109999999999,1300.6,1300.6,1.7843444699071282,1030.8354280545168
9512,30,F,France,premium,tablet,0,171.3,10,Fantasy,occasional,2020-06-12,2024-12-25,0,19.99,55.233333333333334,1104.1143333333332,2452.5,2452.5,2.4790133880110963,2737.1142142282793
9513,50,F,Japan,standard,laptop,0,95.3,7,Mystery,frequent,2020-05-14,2024-12-25,2,14.99,56.2,842.4380000000001,533.4,533.4,1.321674104450609,1113.4284892051624
9514,32,F,UK,basic,tablet,1,49.6,3,Drama,frequent,2024-12-01,2024-10-26,3,9.99,1.0,9.99,764.4,764.4,1.4609817874804003,14.595208056929199
9515,37,M,Japan,premium,tablet,0,111.8,5,Fantasy,occasional,2020-08-04,2024-12-27,1,19.99,53.53333333333333,1070.1313333333333,2093.0,2093.0,2.2622120371487155,2420.863983596671
9516,55,F,USA,basic,mobile,0,39.2,1,Fantasy,occasional,2020-05-08,2024-12-30,2,9.99,56.56666666666667,565.101,739.9,739.9,1.446206730189362,817.2528694367386
9517,40,M,France,standard,tablet,1,71.5,8,Action,occasional,2021-01-08,2024-11-18,2,14.99,47.0,704.53,1175.3,1175.3,1.708780605475817,1203.8871999758774
9518,36,F,Canada,basic,tablet,0,84.6,1,Drama,frequent,2022-02-23,2024-12-27,3,9.99,34.6,345.654,987.0,987.0,1.5952237365818358,551.3954654444578
9519,34,M,Canada,basic,tablet,0,58.4,1,Mystery,occasional,2020-05-04,2024-12-25,3,9.99,56.53333333333333,564.768,853.4,853.4,1.5146544445784587,855.428361355687
9520,36,F,Japan,basic,tv,0,25.7,2,Sci-Fi,occasional,2021-02-18,2024-12-26,3,9.99,46.9,468.531,389.9,389.9,1.2351344831745266,578.6987945362441
9521,22,M,Australia,basic,laptop,0,63.2,2,Horror,occasional,2020-12-31,2024-12-27,3,9.99,48.56666666666667,485.18100000000004,891.9,891.9,1.5378723917500903,746.1464649017006
9522,42,F,India,basic,mobile,0,90.0,1,Horror,frequent,2021-06-01,2024-12-28,2,9.99,43.53333333333333,434.89799999999997,1157.7,1157.7,1.6981666867687855,738.5292957423712
9523,51,F,Italy,standard,laptop,0,69.5,3,Horror,occasional,2020-06-18,2024-12-31,2,14.99,55.233333333333334,827.9476666666667,1428.8,1428.8,1.8616572186708478,1541.354750331685
9524,18,F,Canada,standard,tablet,0,112.3,8,Action,occasional,2022-09-20,2024-12-30,1,14.99,27.733333333333334,415.72266666666667,1956.3,1956.3,2.17977324810035,906.1811474289391
9525,42,F,India,basic,tablet,0,57.9,1,Action,rare,2020-05-07,2024-12-25,2,9.99,56.43333333333333,563.769,826.5,826.5,1.4984320347364612,844.76952979134
9526,31,M,Germany,standard,laptop,0,111.3,4,Comedy,frequent,2021-02-18,2024-12-27,1,14.99,46.93333333333333,703.5306666666667,1828.3,1828.3,2.1025811120492097,1479.230291480722
9527,36,M,USA,standard,tv,0,51.7,7,Mystery,frequent,2022-04-08,2024-12-27,3,14.99,33.13333333333333,496.66866666666664,685.7,685.7,1.4135206850802073,702.0514339645398
9528,18,M,Mexico,basic,mobile,0,73.8,2,Animation,frequent,2020-12-09,2024-12-31,3,9.99,49.43333333333333,493.839,616.4,616.4,1.37172838017127,677.4129715353998
9529,42,F,UK,basic,tv,0,60.4,4,Horror,occasional,2020-01-29,2024-12-31,2,9.99,59.93333333333333,598.7339999999999,1308.1,1308.1,1.7888674466288745,1071.0557617898924
9530,19,M,Germany,standard,laptop,0,115.8,5,Action,occasional,2020-07-11,2024-12-30,1,14.99,54.43333333333333,815.9556666666666,1532.8,1532.8,1.924375829212399,1570.2053626422223
