user_id,age,gender,country,subscription_plan,device_type,churn,avg_watch_time,sessions_per_week,preferred_genre,rating_behavior,join_date,last_active_date
7310,37,F,France,standard,tablet,0,106.4,7,Action,occasional,2024-12-01,2024-12-26
7311,27,M,UK,basic,tv,0,34.4,1,Sci-Fi,occasional,2020-02-07,2024-12-29
7312,46,F,Italy,standard,tablet,0,133.3,3,Mystery,occasional,2021-05-26,2024-12-28
7313,54,F,Canada,standard,tablet,0,73.5,8,Comedy,occasional,2020-01-15,2024-12-28
7314,25,F,France,premium,laptop,0,138.3,7,Romance,occasional,2022-07-28,2024-12-25
7315,27,F,Spain,basic,mobile,1,49.4,2,Comedy,frequent,2020-11-20,2024-09-30
7316,27,M,Spain,standard,mobile,0,85.3,5,Sci-Fi,frequent,2021-06-04,2024-12-29
7317,41,M,Canada,standard,laptop,0,88.7,8,Romance,rare,2020-08-21,2024-12-27
7318,29,F,India,standard,tv,0,76.3,4,Drama,frequent,2021-02-08,2024-12-30
7319,44,M,India,premium,tv,0,106.2,7,Crime,occasional,2024-12-01,2024-12-27
7320,44,F,Brazil,basic,tv,0,22.9,2,Crime,rare,2020-04-05,2024-12-28
7321,42,M,UK,basic,tv,0,76.6,4,Horror,occasional,2020-03-04,2024-12-25
7322,46,F,Spain,basic,tv,0,76.1,3,Sci-Fi,occasional,2022-01-01,2024-12-26
7323,31,M,Germany,standard,mobile,0,67.6,6,Romance,occasional,2020-08-16,2024-12-30
7324,32,M,India,standard,tablet,0,163.7,7,Animation,occasional,2020-02-02,2024-12-27
7325,51,M,Australia,basic,mobile,0,82.8,2,Thriller,frequent,2022-01-29,2024-12-28
7326,48,M,Australia,basic,laptop,0,36.7,6,Thriller,occasional,2020-08-07,2024-12-25
7327,29,M,Mexico,standard,laptop,0,78.1,5,Action,occasional,2020-06-29,2024-12-28
7328,30,M,Spain,premium,laptop,0,171.7,6,Romance,rare,2020-04-26,2024-12-26
7329,18,M,UK,standard,tv,0,99.1,7,Animation,occasional,2020-08-04,2024-12-30
7330,18,F,Canada,premium,mobile,0,101.3,13,Documentary,occasional,2021-04-14,2024-12-29
7331,30,M,Spain,standard,tablet,0,83.3,7,Crime,rare,2020-08-20,2024-12-29
7332,32,F,France,standard,tv,0,48.1,6,Sci-Fi,occasional,2020-07-03,2024-12-29
7333,44,F,Mexico,basic,tv,0,27.7,2,Animation,rare,2020-06-21,2024-12-25
7334,40,M,France,standard,mobile,1,118.0,11,Horror,rare,2020-07-15,2024-08-27
7335,35,F,Australia,standard,tablet,0,108.9,4,Fantasy,frequent,2020-08-27,2024-12-30
7336,45,M,Japan,standard,tablet,0,116.9,7,Sci-Fi,occasional,2021-03-18,2024-12-29
7337,23,F,Germany,basic,mobile,0,37.9,5,Horror,frequent,2022-09-10,2024-12-27
7338,50,M,Australia,basic,tv,1,91.2,3,Thriller,occasional,2020-01-05,2024-10-25
7339,65,F,Germany,standard,mobile,1,64.5,5,Drama,occasional,2020-03-15,2024-07-30
7340,22,F,Spain,basic,tablet,0,69.6,3,Documentary,rare,2020-10-03,2024-12-29
7341,41,M,USA,standard,tv,0,80.1,6,Documentary,frequent,2020-04-07,2024-12-30
7342,32,M,Brazil,premium,laptop,0,118.0,8,Romance,occasional,2020-07-02,2024-12-29
7343,53,M,UK,premium,mobile,0,91.0,10,Comedy,frequent,2021-03-19,2024-12-30
7344,52,F,France,premium,tv,0,127.8,12,Comedy,frequent,2020-09-29,2024-12-27
7345,35,F,Italy,basic,tablet,0,65.6,4,Fantasy,occasional,2020-05-25,2024-12-28
7346,22,M,Germany,standard,mobile,0,113.1,2,Documentary,frequent,2020-06-16,2024-12-30
7347,30,Other,Japan,basic,laptop,0,52.7,2,Documentary,occasional,2021-04-03,2024-12-27
7348,34,F,India,standard,mobile,0,134.9,4,Thriller,rare,2020-10-28,2024-12-27
7349,42,F,Australia,standard,tv,0,76.3,6,Fantasy,frequent,2020-07-21,2024-12-31
7350,18,Other,France,basic,mobile,0,48.6,1,Animation,occasional,2020-02-09,2024-12-29
7351,22,F,India,premium,laptop,0,102.0,6,Drama,occasional,2020-07-14,2024-12-30
7352,30,F,Brazil,basic,laptop,0,10.0,1,Fantasy,occasional,2021-12-21,2024-12-29
7353,47,M,Italy,standard,tablet,0,52.4,1,Romance,rare,2020-06-04,2024-12-29
7354,43,M,India,standard,mobile,0,66.2,6,Horror,occasional,2020-09-01,2024-12-29
7355,54,M,Japan,premium,tv,0,126.0,5,Drama,frequent,2021-10-23,2024-12-26
7356,18,M,Canada,standard,tv,0,95.4,2,Thriller,occasional,2020-09-12,2024-12-28
7357,24,F,Mexico,standard,mobile,0,127.9,7,Romance,occasional,2020-04-04,2024-12-27
7358,22,M,Mexico,premium,mobile,0,183.3,16,Horror,occasional,2020-04-21,2024-12-30
7359,20,F,India,basic,mobile,1,54.1,5,Drama,frequent,2020-02-15,2024-07-22
7360,27,F,USA,premium,mobile,1,173.2,4,Drama,frequent,2024-05-08,2024-08-21
7361,18,F,France,premium,laptop,0,138.2,5,Romance,frequent,2022-11-05,2024-12-25
7362,46,F,Germany,standard,laptop,0,102.8,5,Action,frequent,2021-03-20,2024-12-29
7363,25,F,Brazil,standard,mobile,0,105.1,9,Romance,occasional,2020-03-12,2024-12-26
7364,41,F,USA,standard,tv,0,48.7,9,Documentary,occasional,2021-03-25,2024-12-25
7365,34,F,Canada,standard,tablet,1,123.0,3,Fantasy,frequent,2020-08-28,2024-11-20
7366,26,M,USA,standard,tv,0,86.8,1,Thriller,rare,2022-12-28,2024-12-30
7367,38,M,Brazil,standard,tv,0,80.2,4,Animation,frequent,2020-04-21,2024-12-27
7368,52,M,USA,standard,tablet,0,99.5,4,Drama,occasional,2024-12-01,2024-12-29
7369,37,F,Mexico,basic,tv,0,75.1,2,Comedy,rare,2023-07-03,2024-12-30
7370,29,Other,Germany,standard,tv,1,114.0,1,Horror,frequent,2021-05-14,2024-11-13
7371,18,M,USA,premium,mobile,0,146.1,8,Action,occasional,2020-04-03,2024-12-26
7372,35,F,India,standard,tablet,0,82.2,11,Sci-Fi,frequent,2020-01-15,2024-12-31
7373,42,M,Italy,basic,mobile,0,84.1,1,Fantasy,occasional,2020-04-21,2024-12-29
7374,22,F,Italy,standard,tablet,1,80.9,7,Thriller,occasional,2021-11-26,2024-09-15
7375,60,M,Germany,standard,laptop,0,82.4,2,Documentary,frequent,2020-01-18,2024-12-30
7376,18,M,Japan,basic,laptop,0,54.7,1,Fantasy,frequent,2020-03-08,2024-12-31
7377,28,F,India,basic,laptop,0,88.9,1,Horror,frequent,2020-12-08,2024-12-26
7378,49,M,Italy,standard,tv,0,24.8,4,Animation,rare,2020-02-17,2024-12-31
7379,23,F,Canada,premium,mobile,1,115.6,3,Sci-Fi,occasional,2022-03-19,2024-10-10
7380,24,F,USA,basic,mobile,0,68.9,3,Animation,occasional,2020-04-07,2024-12-29
7381,38,M,Brazil,standard,mobile,0,94.7,4,Animation,rare,2020-05-25,2024-12-29
7382,35,F,Japan,standard,tablet,0,91.3,5,Crime,frequent,2021-08-31,2024-12-27
7383,65,F,Germany,standard,tv,0,74.9,7,Documentary,frequent,2021-07-16,2024-12-31
7384,39,F,Italy,premium,tablet,0,133.8,7,Comedy,frequent,2020-02-19,2024-12-29
7385,29,M,Spain,premium,laptop,0,89.5,4,Mystery,frequent,2020-07-18,2024-12-30
7386,43,F,Canada,standard,tablet,0,98.2,5,Comedy,occasional,2020-08-24,2024-12-25
7387,32,M,France,basic,laptop,0,93.4,1,Thriller,rare,2020-11-21,2024-12-29
7388,46,M,USA,standard,tablet,0,77.9,5,Mystery,occasional,2020-12-03,2024-12-30
7389,42,F,Germany,premium,tv,0,114.3,6,Romance,occasional,2020-01-15,2024-12-25
7390,45,F,UK,basic,tv,0,75.9,3,Crime,frequent,2020-05-27,2024-12-30
7391,28,F,Italy,standard,tv,1,82.7,5,Comedy,occasional,2020-09-12,2024-10-08
7392,39,F,India,premium,tablet,0,133.4,13,Crime,frequent,2021-08-14,2024-12-30
7393,18,M,UK,basic,mobile,0,50.5,2,Action,occasional,2021-01-30,2024-12-28
7394,36,F,Italy,standard,mobile,0,99.0,4,Animation,occasional,2020-01-18,2024-12-31
7395,28,M,Italy,premium,tv,1,127.4,8,Animation,rare,2023-06-19,2024-10-19
7396,29,M,Japan,premium,laptop,0,87.8,4,Mystery,occasional,2020-07-27,2024-12-31
7397,31,M,France,premium,tv,0,151.8,7,Drama,occasional,2020-04-20,2024-12-31
7398,41,F,Italy,premium,mobile,1,124.3,6,Drama,frequent,2021-12-15,2024-11-27
7399,33,M,India,basic,mobile,0,53.3,3,Thriller,occasional,2020-07-22,2024-12-31
7400,43,F,USA,standard,mobile,0,118.7,5,Action,occasional,2021-01-28,2024-12-27
7401,36,M,France,basic,tv,1,82.7,1,Mystery,rare,2020-01-01,2024-10-04
7402,21,M,Spain,standard,tv,0,81.1,3,Action,frequent,2022-08-08,2024-12-28
7403,46,F,UK,basic,laptop,0,32.6,2,Drama,rare,2022-07-05,2024-12-30
7404,29,Other,UK,standard,tv,1,84.1,7,Thriller,frequent,2021-09-03,2024-10-07
7405,43,M,USA,standard,laptop,1,78.8,5,Documentary,frequent,2021-08-16,2024-09-20
7406,25,F,Australia,standard,mobile,1,66.8,6,Thriller,frequent,2024-12-01,2024-11-14
7407,26,F,Germany,premium,tv,0,110.7,3,Crime,occasional,2021-04-12,2024-12-27
7408,32,M,Italy,basic,laptop,1,54.0,4,Animation,occasional,2023-08-02,2024-11-15
7409,29,M,Brazil,basic,mobile,0,64.7,4,Romance,occasional,2020-04-02,2024-12-30
7410,41,M,France,basic,tablet,0,91.8,6,Comedy,frequent,2020-08-28,2024-12-30
7411,50,F,Italy,basic,tablet,0,42.6,4,Mystery,frequent,2024-12-01,2024-12-29
7412,41,M,UK,basic,mobile,0,47.4,4,Comedy,occasional,2020-09-16,2024-12-28
7413,47,F,USA,standard,tablet,0,95.3,8,Romance,rare,2020-07-07,2024-12-26
7414,33,F,Australia,basic,tablet,0,78.2,4,Mystery,frequent,2020-03-27,2024-12-25
7415,48,M,UK,premium,tv,0,120.8,5,Animation,occasional,2021-04-30,2024-12-30
7416,24,F,France,basic,tablet,1,51.8,1,Drama,frequent,2020-05-16,2024-07-23
7417,38,F,Australia,basic,mobile,0,33.2,1,Sci-Fi,occasional,2022-08-18,2024-12-27
7418,39,M,Mexico,premium,mobile,1,189.8,8,Crime,rare,2020-10-30,2024-09-20
7419,42,M,Mexico,premium,tv,0,186.7,7,Mystery,rare,2020-05-14,2024-12-25
7420,44,M,Canada,premium,tablet,1,140.7,8,Fantasy,rare,2021-10-01,2024-11-09
7421,32,M,Japan,standard,tablet,0,125.3,4,Animation,rare,2020-08-18,2024-12-30
7422,38,M,Mexico,basic,laptop,1,76.8,4,Horror,occasional,2021-08-27,2024-08-24
7423,19,F,UK,standard,tablet,0,92.4,7,Mystery,rare,2022-01-21,2024-12-29
7424,28,F,Italy,basic,mobile,0,71.4,4,Fantasy,frequent,2020-06-20,2024-12-29
7425,32,M,India,basic,mobile,0,81.2,3,Action,frequent,2023-11-24,2024-12-25
7426,18,F,USA,standard,laptop,0,72.8,2,Thriller,occasional,2020-01-26,2024-12-30
7427,54,M,Japan,basic,mobile,0,30.8,3,Animation,rare,2022-11-03,2024-12-31
7428,32,M,Canada,basic,tablet,1,76.3,1,Action,occasional,2020-04-18,2024-08-03
7429,28,F,Japan,basic,mobile,1,59.0,2,Crime,occasional,2020-07-20,2024-07-10
7430,28,M,Australia,basic,tv,0,59.9,2,Fantasy,frequent,2020-01-02,2024-12-27
7431,22,M,Italy,standard,laptop,0,70.1,5,Action,frequent,2020-11-06,2024-12-27
7432,34,M,UK,basic,tablet,0,36.0,2,Fantasy,occasional,2021-04-08,2024-12-25
7433,42,M,Brazil,standard,tv,0,85.2,5,Sci-Fi,rare,2020-01-09,2024-12-26
7434,37,F,Germany,basic,laptop,0,53.3,1,Action,occasional,2020-03-22,2024-12-26
7435,46,F,Italy,basic,laptop,0,80.4,2,Crime,occasional,2020-08-25,2024-12-25
7436,18,F,Brazil,standard,mobile,0,89.8,6,Action,frequent,2023-04-10,2024-12-28
7437,60,F,Canada,standard,tablet,1,87.1,5,Sci-Fi,frequent,2021-12-14,2024-11-29
7438,39,F,France,premium,mobile,0,87.8,8,Fantasy,occasional,2022-09-09,2024-12-28
7439,46,F,Brazil,basic,mobile,0,49.6,3,Mystery,occasional,2020-04-05,2024-12-26
7440,45,F,Germany,premium,tablet,1,154.0,11,Drama,rare,2020-08-09,2024-10-07
7441,30,M,India,standard,mobile,1,109.4,9,Documentary,frequent,2021-11-20,2024-08-20
7442,44,F,UK,basic,mobile,0,76.3,1,Romance,occasional,2020-03-27,2024-12-26
7443,36,M,Italy,standard,mobile,0,76.5,3,Romance,rare,2021-02-22,2024-12-27
7444,38,F,USA,standard,mobile,0,83.8,6,Action,rare,2021-10-16,2024-12-25
7445,37,M,Spain,basic,mobile,0,27.6,4,Crime,occasional,2020-02-02,2024-12-30
7446,40,M,Australia,standard,tablet,0,102.2,6,Sci-Fi,occasional,2021-01-28,2024-12-27
7447,26,M,Japan,premium,tv,0,116.5,5,Drama,frequent,2020-03-21,2024-12-26
7448,43,M,Italy,standard,tablet,1,128.8,4,Sci-Fi,rare,2021-08-19,2024-07-10
7449,43,M,France,standard,tv,0,97.1,3,Crime,rare,2020-02-27,2024-12-27
7450,30,Other,Spain,basic,tv,0,72.3,2,Sci-Fi,occasional,2020-06-08,2024-12-31
7451,40,M,Spain,standard,mobile,0,50.1,4,Action,occasional,2022-05-05,2024-12-27
7452,36,F,Italy,premium,mobile,1,129.3,8,Fantasy,occasional,2020-06-15,2024-11-07
7453,51,F,Spain,basic,tv,0,88.6,1,Comedy,occasional,2020-03-26,2024-12-28
7454,44,F,UK,standard,tv,0,130.1,5,Drama,occasional,2020-02-09,2024-12-31
7455,30,M,Australia,standard,tv,1,134.3,2,Comedy,frequent,2020-07-31,2024-09-06
7456,30,M,Germany,premium,tv,0,123.7,6,Sci-Fi,frequent,2021-12-15,2024-12-25
7457,30,F,Spain,premium,tablet,0,120.9,6,Sci-Fi,occasional,2020-01-02,2024-12-28
7458,28,M,Brazil,basic,mobile,0,63.6,3,Thriller,occasional,2021-09-05,2024-12-25
7459,20,M,Mexico,standard,laptop,1,98.5,3,Sci-Fi,frequent,2020-08-12,2024-09-09
7460,18,F,Japan,standard,tv,1,57.4,5,Crime,rare,2020-05-31,2024-08-10
7461,33,M,Japan,standard,laptop,0,107.5,8,Action,occasional,2020-11-23,2024-12-31
7462,18,M,Canada,premium,laptop,0,89.0,11,Action,occasional,2020-07-12,2024-12-29
7463,51,M,USA,basic,mobile,0,30.5,4,Mystery,occasional,2020-01-17,2024-12-29
7464,46,M,Germany,premium,mobile,0,106.5,10,Animation,frequent,2020-02-03,2024-12-25
7465,34,M,Mexico,basic,tv,1,71.5,2,Crime,occasional,2020-11-24,2024-11-25
7466,42,M,Japan,standard,tv,0,104.8,5,Sci-Fi,frequent,2020-12-29,2024-12-31
7467,18,M,USA,premium,tv,0,126.8,6,Animation,frequent,2020-04-22,2024-12-30
7468,31,M,Mexico,basic,tv,0,93.2,4,Romance,rare,2020-01-26,2024-12-29
7469,19,M,India,premium,tv,0,111.5,8,Animation,occasional,2020-12-20,2024-12-28
7470,38,M,Italy,standard,tv,0,61.9,7,Romance,occasional,2020-02-23,2024-12-31
7471,47,M,Canada,standard,tv,0,133.1,10,Crime,occasional,2022-10-07,2024-12-30
7472,45,F,Japan,standard,mobile,0,74.5,2,Thriller,rare,2020-08-17,2024-12-27
7473,26,M,Canada,premium,tablet,1,114.6,10,Crime,frequent,2021-04-23,2024-08-06
7474,40,F,Japan,standard,mobile,0,142.0,8,Animation,occasional,2022-07-24,2024-12-31
7475,37,F,UK,standard,tablet,0,45.2,3,Documentary,occasional,2020-10-18,2024-12-25
7476,34,F,Australia,premium,tablet,0,107.7,10,Romance,occasional,2020-07-24,2024-12-30
7477,20,F,Italy,premium,mobile,1,123.5,8,Drama,occasional,2024-10-29,2024-10-27
7478,18,M,USA,premium,tablet,0,211.8,13,Animation,occasional,2023-06-08,2024-12-30
7479,19,F,Mexico,premium,tv,0,104.6,5,Comedy,rare,2020-05-24,2024-12-26
7480,43,F,Mexico,standard,tablet,0,58.4,6,Horror,rare,2021-07-06,2024-12-28
7481,30,M,Germany,standard,laptop,0,118.0,6,Drama,frequent,2020-01-07,2024-12-29
7482,22,F,Japan,standard,mobile,0,89.7,3,Animation,occasional,2020-02-29,2024-12-31
7483,44,M,Japan,standard,tablet,0,142.7,2,Drama,frequent,2020-05-27,2024-12-31
7484,33,M,Italy,basic,laptop,0,40.4,1,Animation,occasional,2020-06-27,2024-12-31
7485,31,F,India,basic,laptop,0,31.5,4,Fantasy,frequent,2022-10-29,2024-12-31
7486,34,M,France,standard,tv,0,132.3,7,Crime,occasional,2024-10-11,2024-12-29
7487,33,F,Mexico,standard,tablet,0,87.6,4,Sci-Fi,frequent,2020-10-21,2024-12-28
7488,33,F,India,standard,laptop,0,99.9,4,Horror,occasional,2021-07-23,2024-12-26
7489,46,M,USA,standard,mobile,1,51.9,5,Romance,occasional,2020-07-24,2024-09-23
7490,34,M,Canada,basic,tv,0,61.8,1,Thriller,occasional,2022-10-16,2024-12-25
7491,18,F,Italy,premium,mobile,0,134.2,6,Romance,frequent,2021-04-13,2024-12-31
7492,23,M,Canada,standard,mobile,1,107.7,6,Fantasy,rare,2020-10-26,2024-10-28
7493,36,Other,Brazil,standard,tv,0,84.6,6,Romance,frequent,2020-09-09,2024-12-28
7494,31,F,Canada,basic,tv,0,25.7,3,Mystery,occasional,2020-04-09,2024-12-27
7495,42,M,UK,standard,tablet,0,94.0,5,Crime,occasional,2020-10-15,2024-12-27
7496,38,F,Germany,standard,mobile,0,47.8,8,Documentary,frequent,2021-09-14,2024-12-30
7497,24,F,Germany,standard,tv,0,69.1,8,Comedy,occasional,2020-01-02,2024-12-28
7498,36,F,India,standard,tv,0,105.7,5,Thriller,occasional,2021-07-04,2024-12-28
7499,66,M,Japan,basic,mobile,0,73.7,2,Action,occasional,2020-06-21,2024-12-28
7500,38,M,France,basic,tv,0,94.5,1,Animation,rare,2020-03-30,2024-12-28
7501,18,F,Spain,premium,tv,0,98.8,6,Crime,frequent,2020-12-23,2024-12-26
7502,41,M,Brazil,standard,laptop,0,95.9,2,Sci-Fi,occasional,2020-08-11,2024-12-28
7503,31,M,Canada,standard,mobile,0,80.0,9,Sci-Fi,frequent,2020-12-18,2024-12-27
7504,31,F,Canada,standard,tv,0,71.8,6,Drama,rare,2021-02-04,2024-12-31
7505,46,F,India,premium,tv,0,131.8,10,Mystery,frequent,2020-03-13,2024-12-27
7506,34,F,Canada,premium,tv,0,147.9,5,Crime,occasional,2022-01-14,2024-12-31
7507,33,F,Japan,standard,mobile,0,90.8,1,Fantasy,frequent,2020-10-24,2024-12-28
7508,22,F,Italy,premium,tv,0,149.1,7,Crime,frequent,2021-07-17,2024-12-27
7509,36,M,Brazil,standard,laptop,0,55.8,5,Mystery,frequent,2020-05-23,2024-12-29
7510,34,F,France,premium,tablet,0,85.1,7,Fantasy,frequent,2020-05-10,2024-12-31
7511,29,M,India,premium,laptop,0,187.0,10,Action,frequent,2024-05-27,2024-12-28
7512,30,F,Mexico,premium,laptop,0,122.1,6,Comedy,occasional,2020-10-21,2024-12-31
7513,49,F,UK,standard,tv,0,64.2,2,Sci-Fi,frequent,2020-10-19,2024-12-28
7514,40,M,UK,basic,tablet,0,85.6,1,Documentary,rare,2020-11-27,2024-12-31
7515,25,F,Germany,standard,laptop,1,100.1,2,Romance,occasional,2020-08-07,2024-07-26
7516,21,F,Italy,premium,mobile,0,209.1,9,Drama,occasional,2021-01-08,2024-12-25
7517,40,M,Australia,basic,tv,0,69.2,4,Romance,frequent,2021-04-19,2024-12-31
7518,29,F,Spain,standard,tv,0,96.9,6,Animation,occasional,2022-03-07,2024-12-25
7519,22,F,Spain,standard,tablet,0,91.3,1,Comedy,occasional,2020-01-04,2024-12-28
7520,58,F,Spain,basic,tv,1,75.2,3,Drama,occasional,2020-05-20,2024-08-11
7521,19,F,Australia,premium,tv,0,122.2,8,Animation,rare,2020-07-22,2024-12-27
7522,47,M,Brazil,basic,mobile,0,59.3,3,Documentary,occasional,2020-11-10,2024-12-28
7523,18,M,Italy,premium,tv,0,164.6,10,Documentary,rare,2020-11-16,2024-12-31
7524,18,F,Italy,standard,laptop,0,88.4,5,Thriller,occasional,2020-01-13,2024-12-26
7525,40,F,India,standard,tv,0,103.4,1,Drama,frequent,2020-10-15,2024-12-27
7526,28,F,Japan,premium,tablet,0,120.5,13,Romance,occasional,2021-10-06,2024-12-28
7527,48,F,Brazil,basic,tablet,0,68.8,1,Crime,frequent,2020-01-05,2024-12-28
7528,38,F,Australia,basic,laptop,0,58.7,2,Sci-Fi,occasional,2020-07-28,2024-12-29
7529,19,F,UK,basic,mobile,0,103.1,1,Animation,occasional,2020-12-29,2024-12-31
7530,33,M,USA,standard,mobile,0,134.2,3,Romance,rare,2020-12-17,2024-12-28
7531,40,M,Spain,basic,laptop,1,66.8,5,Drama,rare,2024-12-01,2024-09-29
7532,23,F,Spain,standard,tv,1,98.7,8,Sci-Fi,frequent,2020-11-17,2024-09-12
7533,19,M,Canada,premium,tv,0,152.7,8,Fantasy,rare,2020-06-17,2024-12-26
7534,26,M,Japan,basic,tv,0,24.9,5,Documentary,occasional,2020-08-17,2024-12-31
7535,55,F,UK,standard,tv,1,99.0,2,Crime,rare,2022-04-07,2024-10-29
7536,19,F,Spain,basic,laptop,0,33.3,2,Mystery,occasional,2021-03-07,2024-12-31
7537,28,Other,Spain,basic,tv,1,52.8,5,Action,frequent,2020-06-20,2024-11-18
7538,37,M,Spain,standard,tv,1,135.2,4,Comedy,rare,2021-06-26,2024-08-27
7539,30,M,Italy,basic,tv,0,51.3,4,Mystery,occasional,2021-03-05,2024-12-28
7540,44,F,USA,premium,tv,0,69.5,10,Crime,occasional,2022-04-27,2024-12-27
7541,35,M,Brazil,standard,tv,0,135.4,3,Crime,frequent,2020-02-07,2024-12-28
7542,34,M,Italy,basic,tv,0,31.3,7,Horror,frequent,2020-10-15,2024-12-29
7543,27,F,Italy,basic,tv,0,64.7,4,Thriller,occasional,2024-01-31,2024-12-25
7544,27,M,Italy,standard,tv,0,117.6,4,Sci-Fi,occasional,2020-11-13,2024-12-28
7545,54,F,Spain,standard,tv,0,147.2,3,Drama,occasional,2021-12-22,2024-12-27
7546,43,F,Australia,standard,mobile,0,78.5,4,Thriller,occasional,2023-08-17,2024-12-27
7547,41,F,Canada,standard,tv,0,50.6,4,Fantasy,occasional,2021-06-16,2024-12-27
7548,44,F,Spain,basic,mobile,1,22.1,4,Horror,occasional,2020-09-23,2024-07-22
7549,53,F,Brazil,basic,mobile,0,44.3,2,Animation,frequent,2020-04-10,2024-12-31
7550,22,Other,UK,standard,tablet,0,128.5,5,Sci-Fi,rare,2024-07-08,2024-12-28
7551,33,F,France,standard,laptop,0,88.9,4,Documentary,rare,2020-06-24,2024-12-27
7552,53,Other,Mexico,standard,mobile,0,66.6,3,Romance,frequent,2020-05-20,2024-12-28
7553,30,F,France,standard,laptop,0,63.7,3,Romance,frequent,2021-09-12,2024-12-28
7554,42,F,India,basic,tablet,0,43.0,1,Documentary,occasional,2022-01-13,2024-12-29
7555,23,F,UK,premium,tv,0,146.4,7,Sci-Fi,rare,2020-09-19,2024-12-26
7556,30,M,Australia,basic,mobile,0,56.9,1,Action,occasional,2024-12-01,2024-12-25
7557,37,F,India,standard,tablet,1,102.6,1,Action,rare,2020-01-18,2024-07-10
7558,45,F,France,basic,laptop,0,78.3,2,Documentary,frequent,2021-04-03,2024-12-28
7559,18,F,France,premium,tablet,0,137.0,10,Action,rare,2021-07-22,2024-12-28
7560,45,F,Canada,basic,tablet,0,64.7,3,Action,rare,2020-10-05,2024-12-29
7561,29,F,Germany,standard,mobile,0,86.3,2,Comedy,occasional,2021-02-16,2024-12-25
7562,29,M,Brazil,standard,mobile,0,120.9,6,Animation,occasional,2020-03-27,2024-12-27
7563,18,F,UK,standard,mobile,0,52.0,11,Action,occasional,2020-02-09,2024-12-29
7564,38,F,Brazil,standard,tv,0,101.3,8,Animation,frequent,2021-04-29,2024-12-25
7565,55,M,France,basic,tablet,1,51.7,1,Sci-Fi,occasional,2020-03-21,2024-07-11
7566,39,M,UK,standard,tablet,0,72.9,8,Horror,rare,2020-05-03,2024-12-28
7567,44,F,Australia,basic,laptop,1,77.2,6,Drama,frequent,2020-05-07,2024-11-22
7568,48,F,USA,premium,laptop,0,66.5,14,Fantasy,rare,2020-01-03,2024-12-26
7569,57,M,France,premium,tv,0,131.5,13,Sci-Fi,rare,2020-04-25,2024-12-27
7570,32,M,France,standard,mobile,0,54.3,6,Fantasy,occasional,2020-02-01,2024-12-31
7571,40,M,Australia,standard,tablet,0,77.9,5,Action,occasional,2020-01-15,2024-12-27
7572,38,M,India,standard,tablet,0,74.5,6,Thriller,frequent,2020-06-29,2024-12-28
7573,45,F,India,basic,mobile,1,70.3,4,Animation,frequent,2021-08-04,2024-10-08
7574,39,M,Spain,premium,laptop,0,122.4,6,Romance,frequent,2021-04-27,2024-12-28
7575,29,Other,India,basic,laptop,1,65.0,6,Documentary,frequent,2020-07-07,2024-07-14
7576,18,M,USA,standard,tv,0,78.8,7,Mystery,rare,2020-06-22,2024-12-27
7577,41,M,Japan,standard,tablet,0,63.7,2,Fantasy,rare,2020-05-02,2024-12-28
7578,39,F,UK,basic,mobile,0,76.4,6,Romance,occasional,2020-03-22,2024-12-26
7579,27,M,India,standard,laptop,0,67.6,5,Sci-Fi,frequent,2020-03-21,2024-12-31
7580,34,M,USA,standard,tv,0,108.1,3,Animation,frequent,2021-06-25,2024-12-25
7581,25,F,India,standard,mobile,0,123.8,5,Horror,occasional,2020-01-07,2024-12-25
7582,33,M,Japan,standard,tv,0,51.3,6,Animation,occasional,2021-02-10,2024-12-28
7583,22,M,Australia,standard,tv,1,74.2,5,Documentary,occasional,2023-10-09,2024-08-23
7584,18,F,India,premium,tv,0,105.1,10,Drama,occasional,2020-04-21,2024-12-26
7585,34,F,USA,premium,laptop,0,146.4,5,Action,occasional,2020-01-08,2024-12-30
7586,37,M,Italy,standard,tv,0,70.7,6,Sci-Fi,rare,2020-06-09,2024-12-25
7587,46,M,Canada,standard,tablet,0,55.3,3,Drama,frequent,2020-10-31,2024-12-29
7588,50,F,USA,premium,tv,0,60.7,7,Fantasy,frequent,2021-02-19,2024-12-30
7589,51,M,Australia,premium,tablet,0,103.8,10,Action,frequent,2024-09-27,2024-12-31
7590,29,F,France,standard,laptop,0,54.4,7,Horror,occasional,2021-02-11,2024-12-29
7591,32,M,USA,standard,laptop,0,114.9,6,Horror,occasional,2020-04-26,2024-12-26
7592,31,F,Australia,standard,mobile,1,43.0,6,Documentary,frequent,2022-01-14,2024-10-02
7593,18,F,Mexico,premium,mobile,0,91.7,7,Horror,occasional,2020-05-03,2024-12-30
7594,24,F,Spain,standard,tablet,0,128.9,7,Thriller,occasional,2024-05-06,2024-12-29
7595,37,F,Italy,premium,mobile,0,89.7,8,Animation,occasional,2020-06-03,2024-12-26
7596,26,F,Brazil,standard,tablet,0,89.4,7,Horror,occasional,2020-12-01,2024-12-26
7597,41,M,Spain,basic,tablet,0,15.4,2,Drama,occasional,2020-06-22,2024-12-28
7598,18,M,Italy,premium,mobile,0,127.1,12,Crime,frequent,2020-05-08,2024-12-26
7599,29,M,Spain,premium,tv,0,126.0,11,Animation,occasional,2023-10-28,2024-12-28
7600,40,F,Canada,basic,tv,0,64.5,5,Romance,frequent,2021-02-03,2024-12-30
